,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2,Tc_3,phi_false_3,phi_true_3,Tn_3,alpha_3,beta_3,vw_3,vJ_3,SNR_3,Tc_4,phi_false_4,phi_true_4,Tn_4,alpha_4,beta_4,vw_4,vJ_4,SNR_4,f,epsilon
8,36,2.004950929420573,55,0.09504780751495634,True,-1.1683087986904197,248.03360061092013,246.4222159109911,39.92028745760447,206.65253593220055,244.84746406779945,0.0015565936027394482,68531.70383343246,0.160806100183519,0.6086542302650194,8.836430657815852e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.9602356406479,2.0000846019510615e-08
5,32,0.16719811512397847,52,0.14622829402080334,True,-1.914155833925219,256.6428998527764,254.93381923379133,61.477631294599504,352.5,248.33059217635014,0.0015413920929846644,21788.556114670468,0.327327474863974,0.6085054757828182,1.2851577966106522e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.5787545787543,5.391895464195907e-08
15,54,0.6652129983003994,74,0.1608335137558848,True,-1.5617952553735859,254.82358887792128,246.8998422326216,58.65171265277622,205.7206850611105,245.5896574694448,0.0015389657323903489,62237.7965844449,0.14601252053796449,0.6084816644133951,1.1243209203270792e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.8389339513324,3.872583462668918e-09
4,34,0.6603839934084729,48,0.08552013208868409,True,-1.3834845724614755,251.5352047532644,247.29092487906482,52.5232935049367,210.0116467524684,245.89611774917717,0.0015384451980711461,71560.54959833906,0.1507560134563307,0.6084765528116498,5.968255714784402e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.7752161383285,7.045682204306261e-08
2,14,0.5926330625754829,20,0.0876531817361806,True,-1.368538102841148,251.07873156653642,247.7633399196909,52.31710898444639,216.60570299481543,246.19714850259228,0.0015355058593248614,56769.02092198946,0.15975373506862292,0.6084476715323243,2.093398276979498e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.854292049414,1.0655875806843435e-05
4,64,1.3388426690257396,90,0.15128143351527445,True,-1.4181738009246243,250.1176677867129,246.1480111541504,53.63430355777951,203.0137214231118,244.8931392884441,0.00153451382684886,82897.40817715778,0.14321734142639855,0.6084379174274877,2.6096142232736173e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226.736566186107,9.54623061142527e-10
19,50,2.645952290453885,75,0.13592590898344625,True,-1.210031904429314,250.77040865154567,246.3605204311541,43.886208762938956,204.296059646554,244.90197017672298,0.0015237177098700444,63371.03875496124,0.15466786803787672,0.6083315475101242,1.1284684669865297e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.3832153690596,2.259486719379446e-09
21,60,1.5997850117332741,88,0.10190477033407308,True,-1.2776642486467844,250.15627231571972,246.1255030674571,48.31169851136786,203.435283085228,244.66471691477204,0.0015227473182485801,63644.33210188375,0.15480398316437088,0.6083219678908559,1.10767531365761e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.6295399515734,1.2772032082610183e-09
21,57,0.09176249339716812,88,0.08507282365401113,True,-1.9620680199659317,259.85256899362497,251.89967739656385,65.24369986204856,344.51407503448786,246.31407503448787,0.0015124022876295542,27037.821832325903,0.3023811761670666,0.6082196328497067,3.4018140932561627e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741.641337386018,4.2880129118167756e-09
20,73,0.26997504478630624,99,0.09201422132706212,True,-1.7082400639610258,252.8074075035687,246.14786207287293,58.57537507329229,314.10615623167695,245.6061562316769,0.0014997367371108268,3115388.1732094013,0.09398005602206752,0.6080938362475012,1.4951988170764931e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883.2807570977916,1.4165185817017774e-09
21,65,1.0789860039119297,97,0.05058466415889768,True,-1.2262529988628303,248.70931537598202,246.15263318884567,47.48420086691857,200.34060012384552,244.6593998761545,0.0014672758250282214,56698.614171574656,0.15660529253949793,0.607768834942225,1.795827067569805e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.402597402597,1.2156596618921749e-09
11,56,0.07023903956407902,76,0.01589220215073258,True,-1.5079060894681586,255.5251450629545,247.09028864700142,58.30482706084745,201.04193082433892,245.9790345878305,0.0014662582657687154,97601.45777891947,0.13438958215551058,0.6077585857994963,8.802067368484735e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.445768772348,3.032173401793088e-08
7,40,2.036891996246258,72,0.0224882710975736,True,-0.9500374761154304,249.25038587127648,246.7528291764868,0.07370464288638763,198.7737046428864,244.42629535711362,0.0014597420708220073,41273.75693706827,0.19154926641931988,0.6076928633614429,1.2935211677640633e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.9229534510432,1.0527356269620478e-08
14,35,2.043264168054049,54,0.06995705530221923,True,-1.1102528212017782,250.1587301587301,247.487911579824,41.340233093883775,201.56752913673543,246.03247086326454,0.001415100858652484,71297.26797060866,0.1543413693640994,0.6072383733842037,4.937581553212978e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.5714285714282,2.2785381185511572e-08
14,60,1.3656092476518438,85,0.1072177591462424,True,-1.3048009519145929,251.1024896868718,246.91411692960224,52.999228582819796,198.9996142914099,245.70012856953,0.0014109041049028546,83694.84261710341,0.1407273194655645,0.6071952586864121,1.8460785392610834e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998.78197320341,1.4131685149028097e-09
2,63,0.29385061980640964,85,0.1243558362009372,True,-1.6378469802448583,255.48362040432917,247.41431839693126,59.63515690922964,319.9,246.4662107726926,0.0014099121372441428,703738.7898519397,0.12420139681515052,0.6071850579528021,3.521014344043043e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.751743375174,2.5260821162631454e-09
11,55,2.8568752115582425,86,0.07767219734152095,True,-1.1141194840214432,249.939694542695,246.93132739514218,41.44788776588756,198.28841950353058,245.50579024823472,0.0013982034302440678,68998.324957619,0.15294479536866276,0.6070643654002778,5.535434569671618e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.5246981339187,1.2184167623715068e-09
28,51,0.3653873187837664,69,0.0665203275390552,True,-1.4181658098527246,253.7472159535084,247.57482796478038,57.904326813603674,199.28259608816222,246.43913463727932,0.0013940565466999415,88523.69529983873,0.13580605011943336,0.6070214915033517,1.2453181890882323e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.311827956989,1.0771060177516331e-08
24,51,0.842410575516661,75,0.041691244262426624,True,-1.2055997071991218,250.50273641338936,247.2459263214295,49.524442071455184,199.46412630613003,245.86793684693498,0.0013875372738377564,65459.90411226027,0.15006046450506327,0.6069539533209712,6.728462575066579e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.144329896907,6.1739587967736834e-09
3,54,0.9049194072914388,77,0.06255040430653226,True,-1.2631123455282829,253.50968726990203,247.33770378644414,52.477593097964636,198.8925310326549,246.10373448367253,0.001379001652283294,82945.52718931322,0.14183371500594028,0.6068652720947054,1.8201849892580569e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.5246981339187,3.958081324855264e-09
18,51,1.9968477169182688,69,0.33715507114870524,True,-1.400830087886672,253.0629209588684,247.5954945426589,57.97487089386996,198.56492253632197,246.445025821226,0.0013780666996204285,82334.51929060102,0.1366989402329682,0.6068555407503856,1.7453254428679927e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.9743040685225,2.0228827284621764e-09
1,55,0.2008929825615364,75,0.02711404620627933,True,-1.3714379387667937,252.2622795945149,247.44710516478787,57.011162183100424,197.8703873943668,246.31480630281655,0.0013729991556260626,90611.2234940902,0.13569074807035633,0.6068027349906661,1.0591162080812227e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807.297605473204,1.3949057015312665e-08
14,36,2.905905075111628,52,0.1825770680006928,True,-1.2120742485180331,251.80232238181725,247.9580382084344,50.714908151997605,201.01854518628502,246.64072740685745,0.0013691889504720207,73269.28505757269,0.14644989773892295,0.606762963306751,3.4884644867361636e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.1233283803863,1.2816115133905967e-08
16,12,1.3390386379677903,17,0.15518795627699644,True,-1.2498989274149126,251.81479389500046,248.5690149199233,53.24506612611255,207.18168870870412,247.159155645648,0.0013656329645946087,63043.901715106476,0.15136158862840335,0.6067257924119214,7.735962922023037e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4793028322439,1.1112832539014118e-05
21,61,0.6086279534951546,89,0.02951566490833605,True,-1.2225683869238342,251.86780234153184,247.11884079635112,50.87674053719236,196.53621158205502,245.93189420897247,0.001354841481254636,73595.86635214396,0.13916870449170438,0.6066126736751656,3.0139632498739913e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.4638922888616,3.0258455828809907e-09
19,56,0.2543053184882169,93,0.057574592878495076,True,-0.056259500511869065,369.5927972171064,275.5123838918831,131.61362230018395,240.2,272.486377699816,0.0013505491324689565,35979.56728086221,0.2133758211093745,0.6065675489218737,1.8381698659869166e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.441988950276,5.787778509279743e-08
1,15,0.13947082696277371,23,0.127358369553746,True,-1.6319128327209071,256.2634766119129,253.78104856333698,62.3204501425231,346.9,248.64488746436925,0.0013443816975465984,32780.7849292558,0.2897179609102278,0.6065025778933472,7.951212927467802e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.4551607445007,5.631974593671603e-06
5,23,1.5376748671189693,32,0.17163666790944604,True,-1.2734257372197952,253.14172319003242,248.51163408825002,55.026498065941524,202.07549935531384,247.2122503223431,0.001343406619851825,69773.35552863759,0.1452160510538232,0.6064922915521723,4.097544194275412e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.403162055336,2.7556191044465e-07
10,39,2.5871904507429857,55,0.2013190527938039,True,-1.2429058212132178,252.5974600646047,248.17229126131664,54.2697214227755,199.65657380759185,246.82171309620412,0.0013337920941071447,58244.321609108076,0.1481953474534673,0.6063906532139749,1.0256180959152321e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.483870967742,8.73710352794617e-09
5,40,2.552207543221685,62,0.06895327533254254,True,-1.0922625737867258,250.65060562136586,248.04798703194763,44.29170672439186,197.59896334054898,246.70103665945103,0.0013227029021877909,70474.46132251377,0.14830979751722626,0.6062729439843894,3.9032294275399735e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.5222672064776,8.43016907588816e-09
17,60,0.06613271447532428,80,0.03218810637657433,True,-1.572717756263166,257.8197563918224,247.64656344503047,60.25168012477826,324.26207996880544,247.06207996880542,0.0013226229906155573,3612254.740375583,0.09737526902737724,0.6062720938970843,5.138681197451545e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295.850066934404,1.330320489777578e-08
17,52,1.6969514091348707,82,0.037266477084778905,True,-1.083933063384686,251.80565180565185,247.7921792505797,42.78175122134064,195.91816693807567,246.49091653096215,0.0013167971200762517,76899.79303162803,0.14585542264646315,0.6062100424701401,2.4231433224155595e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.2515592515592,2.8019947449250757e-09
24,27,4.947986286296465,43,0.11069397054132124,True,-1.0495200983907158,249.55951836610282,248.3430805055869,40.76095651996421,198.03609565199642,246.96390434800358,0.001316415519945341,72171.45474237356,0.15007794497331706,0.6062059732289529,3.4898533744435383e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.7777777777778,4.1186333100199636e-08
4,17,0.7010726331287761,23,0.15172728992235396,True,-1.3314318340078009,254.11633173209026,249.02266991534265,58.484203432676324,202.05052205960573,247.78315931346475,0.0013093527376322064,71785.11241117114,0.14157951299687868,0.6061305418070292,3.109492464415648e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.7429009976976,2.580826953283682e-06
20,62,0.6168339159170848,92,0.02283990708144724,True,-1.1769473427947528,249.7665318721816,247.5048052853322,50.87116828815339,195.33461951090092,246.2326902445496,0.0013080104050143804,72215.47019870926,0.1441000793476,0.6061161812239783,3.175408466995973e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.8054522924413,2.7364291278646588e-09
29,46,1.2902568463700193,87,0.0070590871033060516,True,-0.9717957581571166,251.16635868599946,248.65239806138385,0.1,191.3989876897241,246.85050615513802,0.00130750871499073,52062.83500574432,0.1683214969794799,0.6061108119196428,2.17499176626172e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.78971533517,7.228532980800769e-09
16,40,3.143502115257351,63,0.07123153394771803,True,-1.0694371954598485,250.3941679336152,248.2133326969029,42.81000638798071,196.81222293199787,246.8877770680021,0.0013063878243430413,77585.30335203437,0.14709169568373526,0.6060988118828531,2.290860700848418e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.2991107518187,6.8484498192901784e-09
8,67,2.278110466370634,94,0.15062623993736224,True,-1.2771519799080586,254.50216114087524,247.277129990479,56.153070662832306,193.4176902209441,246.141154889528,0.0012968562954194266,82306.69904695082,0.1360444111750866,0.605996549920282,1.4459345894609195e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318.0592991913745,4.490266410414625e-10
17,57,0.5858733440436936,75,0.2496323821776765,True,-1.4885409283106723,255.8095946218071,247.90992728840664,62.599857915040594,191.7999147490244,247.00002841699188,0.0012901671970728555,122540.40342662134,0.12133350553094313,0.6059245466762974,1.5635470124734023e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089.0840652446677,2.232544862813235e-09
14,34,1.7445949088574495,50,0.07508355513795806,True,-1.1483095391393645,251.04336697550025,248.52023743845703,50.476285736273745,197.4469796012601,247.31767346624665,0.0012854968757548856,89878.86855763824,0.13978492072246662,0.6058741572461103,9.459209545369696e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.2737430167597,3.028667491750451e-08
1,74,0.3859795975329656,97,0.07544931982782922,True,-1.4216692843159693,252.7190113373541,247.19041951119286,61.89403484770062,189.7564209086204,246.1811930304599,0.0012714987143391694,91370.91812801998,0.12805006467973082,0.6057225459222564,7.203661615584182e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770.290964777948,1.1503897979090478e-09
22,65,1.133600593495594,92,0.06243674398195712,True,-1.2363230682764177,253.782677368404,247.7093876071793,56.277101986686326,193.0590339955621,246.5204830022189,0.0012603539276579909,71821.47058966733,0.13912927908924566,0.6056012083942484,2.7099516149670954e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214.0992167101826,1.0858205520332704e-09
23,71,1.380083355423288,97,0.11659756761746,True,-1.3085781743201046,255.1416746259152,247.3878083616219,58.505758578032044,191.0634551468192,246.37884828439357,0.0012597137778125188,107257.85571241356,0.12808614786283093,0.6055942216908362,3.154029429041257e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.2206303724925,5.062507109003833e-10
4,38,3.653518131955957,75,0.01360157299638194,True,-0.9664708468287084,251.7004039659825,249.7122981377671,0.07159806976131981,189.04319613952262,248.0284019302387,0.001244358370633041,43252.81858504775,0.1624303148216771,0.6054260657946028,4.2782839291699225e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.703136954858,7.568285619495613e-09
25,48,2.114826341207308,67,0.14088388924882098,True,-1.2234882589436653,252.1884056218585,248.42860857607292,56.35291786904753,194.12645893452373,247.3245136884921,0.0012420934935671276,90298.77943003595,0.1338156565488698,0.6054011709495059,7.645497506566171e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.361410381978,3.257759909721093e-09
5,35,1.3344484812706912,50,0.07122616344878137,True,-1.172326573851993,251.6509860818121,248.85411425525538,54.58854126824523,195.92951375608175,247.63524312195915,0.0012400149757265705,74525.17746173895,0.14060044901283794,0.6053783034312568,2.1634152936002202e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.0540735400145,3.251953688167539e-08
17,52,0.5847394552172361,75,0.0255294577453785,True,-1.1800315057865842,253.2975787960049,248.3294384867453,54.18508054004901,193.5283601800164,247.23581990999185,0.0012367893236223202,96514.64111282752,0.13325816780587826,0.6053427752698916,5.3854878574133075e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.420776495278,7.776769162908844e-09
18,45,0.15210223023563488,59,0.07630937353886302,True,-1.4292955168920958,257.32564381030863,248.76672222977936,63.543973890731905,191.9263843344392,247.79120522185363,0.0012295414525579,98042.41125861963,0.12546490663464355,0.6052627668803752,4.323670558956865e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.3832153690596,2.943433780411896e-08
5,69,1.3771709493509865,90,0.25732762105901896,True,-1.3765407608182232,254.68547912992358,247.7265222379977,62.33398178857495,189.5203890731449,246.69320364228506,0.0012282493814247467,84544.16445237809,0.1294520827168139,0.6052484777810619,9.676292383662151e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.1428571428564,4.851689545307167e-10
19,47,0.8005939779076792,62,0.13213142369199649,True,-1.3130780221284208,256.31710893524416,248.64365177528114,60.77006382025724,192.96802552810288,247.56598723594857,0.0012237779349074875,79120.50870881311,0.13202812594581093,0.6051989665361762,1.3668119822576206e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.6157635467976,7.905754444846222e-09
19,42,0.3180118977195265,57,0.03119766373949023,True,-1.2471644666245412,254.11564418752627,248.83741538741,58.5075780146932,194.20378900734661,247.73207033088448,0.0012224891096809536,83838.82100538338,0.1337590820835326,0.6051846779984563,1.0467076214170431e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.7328111401216,4.341534094326343e-08
4,37,0.5625882879639805,59,0.009804075399521708,True,-1.0475805636426725,250.73288019605124,248.92993453742653,46.554790711264324,194.1343979358365,247.58280103208176,0.0012220799359462,63523.97224924213,0.14818690990664776,0.6051801400416875,5.068821752354963e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.1947565543069,5.949692726350844e-08
23,57,1.5903429647812768,87,0.03714921976306289,True,-1.1125075441451424,251.9030385882448,248.42357747187484,51.158535461789896,192.40243870336846,247.24878064831574,0.0012148810325462187,81596.48358089218,0.13827707897564487,0.6051001690332904,1.261259704614599e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.9101251422067,1.7308237937771693e-09
6,63,1.4927282259311374,87,0.09847782552667124,True,-1.2487453556181607,253.70152495193668,248.0480599432146,58.61225580919908,191.0707519363997,246.96462403180016,0.0012132631177261875,83437.71290329915,0.13260482827711206,0.6050821616528097,1.0395342570230368e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128.3354510800505,9.580775201755544e-10
25,65,3.353332105393982,98,0.08469715368713564,True,-1.1374297387085543,252.1421507640284,248.16918113510502,52.403673448891794,191.35819241396908,247.07090379301548,0.001211909942278791,95187.26205600842,0.13365240178463095,0.6050670911031365,5.466408799180864e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.878552971576,3.8284347479746526e-10
3,74,0.21252309155637925,95,0.05992757905104421,True,-1.4236641069263798,253.20910973084884,247.52769731786427,63.474004465830184,186.85550334937264,246.68149888354247,0.001211717772549181,102140.98248361607,0.11701492718711386,0.6050649500267096,2.9911931787072675e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.981366459627,1.7802717277751897e-09
